run,model_size,batch_size,context_length,dtype,kind,op_or_kernel,calls,cpu_time_total_us,cuda_time_total_us
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",28,,563.9
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",136,,523.9
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",111,,464.9
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",136,,412.8
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,ampere_sgemm_128x128_tn,24,,394.1
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",64,,326.3
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",26,,291.6
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",36,,266.7
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",24,,255.0
small_ctx256_bs4_fp32,small,4,256,fp32,KERNEL,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",24,,212.5
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::mul,1257,,13857.9
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::einsum,109,,8814.7
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::bmm,327,,6908.1
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,autograd::engine::evaluate_function: BmmBackward0,109,,5954.1
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,autograd::engine::evaluate_function: MulBackward0,170,,5730.7
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,BmmBackward0,109,,5258.7
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::add,430,,4560.5
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,autograd::engine::evaluate_function: PermuteBackward0,617,,4327.1
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::reshape,827,,3976.0
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::zeros_like,222,,3471.1
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::permute,1234,,3352.2
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,autograd::engine::evaluate_function: ViewBackward0,364,,3146.3
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,MulBackward0,170,,3035.4
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::div,236,,2831.8
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::pow,186,,2719.2
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,autograd::engine::evaluate_function: UnsqueezeBackward0,303,,2690.2
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::zero_,238,,2195.1
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::copy_,207,,2141.9
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,111,,2015.8
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::fill_,263,,1946.7
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,PermuteBackward0,617,,1936.9
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,ViewBackward0,364,,1859.0
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::sub_,222,,1787.6
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,aten::clone,96,,1693.7
small_ctx256_bs4_fp32,small,4,256,fp32,CPU_OP,torch::autograd::AccumulateGrad,111,,1648.8
small_ctx256_bs4_fp32,small,4,256,fp32,STAGE,profile/measure,1,98565.8,42646.3
small_ctx256_bs4_fp32,small,4,256,fp32,STAGE,forward,1,25080.8,10081.1
small_ctx256_bs4_fp32,small,4,256,fp32,STAGE,backward,1,46290.9,23373.7
small_ctx256_bs4_fp32,small,4,256,fp32,STAGE,optimizer,1,25786.3,8648.5
small_ctx256_bs4_fp32,small,4,256,fp32,STAGE,attention/scores,12,2663.4,464.0
small_ctx256_bs4_fp32,small,4,256,fp32,STAGE,attention/softmax,12,1555.0,469.8
small_ctx256_bs4_fp32,small,4,256,fp32,STAGE,attention/value,12,1561.1,369.5
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,ampere_sgemm_128x64_tn,84,,13117.6
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,ampere_sgemm_128x64_nn,72,,8836.8
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",196,,8485.6
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nt_align1>(cutlass_80_simt_sgemm_256x128_8x4_nt_align1::Params),36,,7207.4
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",675,,6113.7
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",716,,4493.2
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",48,,4474.6
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,ampere_sgemm_128x32_nt,48,,4435.8
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),13,,3306.8
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",28,,2861.2
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",181,,2516.9
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",24,,2169.0
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,ampere_sgemm_128x128_nt,24,,2022.9
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,ampere_sgemm_128x128_nn,24,,2011.4
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,ampere_sgemm_128x128_tn,25,,1970.1
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",26,,1912.4
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",293,,1714.6
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",64,,1661.2
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",24,,1529.9
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",13,,1096.4
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",263,,1076.8
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",12,,949.7
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",112,,577.9
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",136,,571.8
small_ctx512_bs4_fp32,small,4,512,fp32,KERNEL,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),1,,571.1
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::mul,1257,,14231.9
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::einsum,109,,8711.0
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::bmm,327,,6970.7
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,autograd::engine::evaluate_function: BmmBackward0,109,,6109.3
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,autograd::engine::evaluate_function: MulBackward0,170,,5822.2
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,BmmBackward0,109,,5404.3
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::add,430,,4707.0
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,autograd::engine::evaluate_function: PermuteBackward0,617,,4316.3
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::reshape,827,,4000.3
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::zeros_like,222,,3486.8
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::permute,1234,,3301.0
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,autograd::engine::evaluate_function: ViewBackward0,364,,3148.8
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,MulBackward0,170,,3064.3
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::div,236,,2947.6
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::pow,186,,2792.6
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,autograd::engine::evaluate_function: UnsqueezeBackward0,303,,2653.3
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::zero_,238,,2307.3
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::copy_,207,,2231.5
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::fill_,263,,2094.9
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,111,,2040.4
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,PermuteBackward0,617,,1893.6
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,ViewBackward0,364,,1866.3
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::sub_,222,,1826.5
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::clone,96,,1750.6
small_ctx512_bs4_fp32,small,4,512,fp32,CPU_OP,aten::where,48,,1703.0
small_ctx512_bs4_fp32,small,4,512,fp32,STAGE,profile/measure,1,99497.5,88767.8
small_ctx512_bs4_fp32,small,4,512,fp32,STAGE,forward,1,24825.0,22881.8
small_ctx512_bs4_fp32,small,4,512,fp32,STAGE,backward,1,46994.6,46135.6
small_ctx512_bs4_fp32,small,4,512,fp32,STAGE,optimizer,1,26291.6,19182.6
small_ctx512_bs4_fp32,small,4,512,fp32,STAGE,attention/scores,12,2678.4,2436.8
small_ctx512_bs4_fp32,small,4,512,fp32,STAGE,attention/softmax,12,1558.9,1511.5
small_ctx512_bs4_fp32,small,4,512,fp32,STAGE,attention/value,12,1571.6,1549.9
